observation_url,id,row_id,username,license,license_url,lat,lng,geoprivacy,hotspot,event,observed,country,county,state,municipality,postcode,observation_notes,___Arthropod_group,___Bug_photoshoot,___Arthropod_taxon,___Quantity,___Body_length_(mm),___Developmental_stage,___Activity,___Review_(Admin_Only),___Host_plant_phenology,___Host_plant_species,___Is_the_host_plant_wet_,___Host_plant_photoshoot,___Survey_method,___Time_of_survey,___Survey_duration_(mn),__Host_folivory_type_(pick_all_that_applies),__Weather,____Temperature_(C),____Windspeed__Beaufort_Scale_,___Host_folivory_score,_____Species_ID_confidence_level_(for_set_of_records)_(%),___Humidity_(%),__Track_type,__Sign_of_activity_,___Track_photoshoot,___Curator_s_Notes_(Admin_Only),Image 1,________Expertise_level_(for_this_set_of_records),Image 2
"https://www.anecdata.org/posts/view/265659","265659","612922","saundeae","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",41.674454,-72.792706,"true","","","2024-06-22 14:42:00+0000","United States","Capitol Planning Region","Connecticut","Newington","`06111","","Bees, Wasps, and Sawflies","/img/uploads/posts/2024-06-22/_apu_2024-06-22_1719097686_photo-21-jpg-1.jpeg,/img/uploads/posts/2024-06-22/_apu_2024-06-22_1719097687_photo-22-jpg-1.jpeg,/img/uploads/posts/2024-06-22/_apu_2024-06-22_1719097688_photo-23-jpg-1.jpeg,/img/uploads/posts/2024-06-22/_apu_2024-06-22_1719097689_photo-24-jpg-1.jpeg,/img/uploads/posts/2024-06-22/_apu_2024-06-22_1719097690_photo-25-jpg-1.jpeg","Bombus griseocollis","3","14","Adult","Feeding","Reviewed (CO): Set host to sp.","Flowers or flower buds // Open flowers // Mature leaf","Asclepias syriaca (common milkweed)","No","/img/uploads/posts/2024-06-22/_apu_2024-06-22_1719097686_photo-33-jpg-1.jpeg","Incidental","14:42","","","","","","","","","","","","","","",""
"https://www.anecdata.org/posts/view/265659","265659","612923","saundeae","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",41.674454,-72.792706,"true","","","2024-06-22 14:42:00+0000","United States","Capitol Planning Region","Connecticut","Newington","`06111","","Flies","/img/uploads/posts/2024-06-22/_apu_2024-06-22_1719097690_photo-26-jpg-1.jpeg","Condylostylus","1","4","Adult","Resting","Sp. ID in progress: CO","Flowers or flower buds // Open flowers // Mature leaf","Asclepias syriaca (common milkweed)","No","/img/uploads/posts/2024-06-22/_apu_2024-06-22_1719097686_photo-33-jpg-1.jpeg","Incidental","14:42","","","","","","","","","","","","","","",""
"https://www.anecdata.org/posts/view/265659","265659","612924","saundeae","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",41.674454,-72.792706,"true","","","2024-06-22 14:42:00+0000","United States","Capitol Planning Region","Connecticut","Newington","`06111","","Beetles","/img/uploads/posts/2024-06-22/_apu_2024-06-22_1719097691_photo-27-jpg-1.jpeg,/img/uploads/posts/2024-06-22/_apu_2024-06-22_1719097691_photo-28-jpg-1.jpeg","Harmonia axyridis","1","3","Adult","Resting","Reviewed (CO): Set arthropod to sp + adjusted length from 3 to 5 (assessed in relation to flower) Note that H. axyridis's body length range is 4–7 mm.","Flowers or flower buds // Open flowers // Mature leaf","Asclepias syriaca (common milkweed)","No","/img/uploads/posts/2024-06-22/_apu_2024-06-22_1719097686_photo-33-jpg-1.jpeg","Incidental","14:42","","","","","","","","","","","","","","",""
"https://www.anecdata.org/posts/view/265659","265659","612925","saundeae","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",41.674454,-72.792706,"true","","","2024-06-22 14:42:00+0000","United States","Capitol Planning Region","Connecticut","Newington","`06111","","Bees, Wasps, and Sawflies","/img/uploads/posts/2024-06-22/_apu_2024-06-22_1719097692_photo-29-jpg-1.jpeg,/img/uploads/posts/2024-06-22/_apu_2024-06-22_1719097693_photo-30-jpg-1.jpeg,/img/uploads/posts/2024-06-22/_apu_2024-06-22_1719097694_photo-31-jpg-1.jpeg","Hylaeus","1","7","Adult","Resting","Sp. ID in progress: CO: Length might be slightly smaller than 7 (assessed in relation to host vein pattern)","Flowers or flower buds // Open flowers // Mature leaf","Asclepias syriaca (common milkweed)","No","/img/uploads/posts/2024-06-22/_apu_2024-06-22_1719097686_photo-33-jpg-1.jpeg","Incidental","14:42","","","","","","","","","","","","","","",""
"https://www.anecdata.org/posts/view/265659","265659","612926","saundeae","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",41.674454,-72.792706,"true","","","2024-06-22 14:42:00+0000","United States","Capitol Planning Region","Connecticut","Newington","`06111","","Flies","/img/uploads/posts/2024-06-22/_apu_2024-06-22_1719097694_photo-32-jpg-1.jpeg","Condylostylus","1","4","Adult","Resting","Sp. ID in progress: CO","Flowers or flower buds // Open flowers // Mature leaf","Asclepias syriaca (common milkweed)","No","/img/uploads/posts/2024-06-22/_apu_2024-06-22_1719097686_photo-33-jpg-1.jpeg","Incidental","14:42","","","","","","","","","","","","","","",""
"https://www.anecdata.org/posts/view/265558","265558","612645","claire_2","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",42.408962,-71.167345,"true","","","2024-06-21 15:58:14+0000","United States","Middlesex County","Massachusetts","Somerville",null,"EwA iNat records at https://tinyurl.com/4j2nxjry","Moths and Butterflies","/img/uploads/posts/2024-06-21/_apu_2024-06-21_1719000391_851866258-1719000132705-jpeg-1.jpeg","Danaus plexippus (Monarch)","1","50","Larva or caterpillar","Resting","Reviewed (AS)","Flowers or flower buds // Open flowers // Mature leaf","Asclepias syriaca (common milkweed)","No","","Area search","15:58:50","10","Margin-feeding // Hole-feeding","Partly/mostly sunny","26","3 (8-12 mph or 12-19 kmh)","Light (6-10%)","95","56","","","","","","",""
"https://www.anecdata.org/posts/view/265558","265558","612646","claire_2","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",42.408962,-71.167345,"true","","","2024-06-21 15:58:14+0000","United States","Middlesex County","Massachusetts","Somerville",null,"EwA iNat records at https://tinyurl.com/4j2nxjry","Bees, Wasps, and Sawflies","/img/uploads/posts/2024-06-21/_apu_2024-06-21_1719000392_1881812705-1719000194876-jpeg-1.jpeg","Apis mellifera (honey bee)","2","14","Adult","Foraging","Reviewed (AS)","Flowers or flower buds // Open flowers // Mature leaf","Asclepias syriaca (common milkweed)","No","","Area search","15:58:50","10","Margin-feeding // Hole-feeding","Partly/mostly sunny","26","3 (8-12 mph or 12-19 kmh)","Light (6-10%)","95","56","","","","","","",""
"https://www.anecdata.org/posts/view/265558","265558","612647","claire_2","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",42.408962,-71.167345,"true","","","2024-06-21 15:58:14+0000","United States","Middlesex County","Massachusetts","Somerville",null,"EwA iNat records at https://tinyurl.com/4j2nxjry","Flies","/img/uploads/posts/2024-06-21/_apu_2024-06-21_1719000393_1965804096-1719000370167-jpeg-1.jpeg","Lucilia","1","7","Adult","Moving","Sp. ID in progress: AS","Flowers or flower buds // Open flowers // Mature leaf","Asclepias syriaca (common milkweed)","No","","Area search","15:58:50","10","Margin-feeding // Hole-feeding","Partly/mostly sunny","26","3 (8-12 mph or 12-19 kmh)","Light (6-10%)","95","56","","","","","","",""
"https://www.anecdata.org/posts/view/265558","265558","612648","claire_2","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",42.408962,-71.167345,"true","","","2024-06-21 15:58:14+0000","United States","Middlesex County","Massachusetts","Somerville",null,"EwA iNat records at https://tinyurl.com/4j2nxjry","Beetles","/img/uploads/posts/2024-06-21/_apu_2024-06-21_1719001459_1407267756-1719001394635-jpeg-1.jpeg","Harmonia axyridis","1","5","Adult","Moving","Reviewed (AS)","Flowers or flower buds // Open flowers // Mature leaf","Asclepias syriaca (common milkweed)","No","","Area search","15:58:50","10","Margin-feeding // Hole-feeding","Partly/mostly sunny","26","3 (8-12 mph or 12-19 kmh)","Light (6-10%)","95","56","","","","","","",""
"https://www.anecdata.org/posts/view/265558","265558","612649","claire_2","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",42.408962,-71.167345,"true","","","2024-06-21 15:58:14+0000","United States","Middlesex County","Massachusetts","Somerville",null,"EwA iNat records at https://tinyurl.com/4j2nxjry","Bees, Wasps, and Sawflies","/img/uploads/posts/2024-06-21/_apu_2024-06-21_1719001460_1381001165-1719001457359-jpeg-1.jpeg","Bombus griseocollis","1","17","Adult","Moving","Reviewed (AS)","Flowers or flower buds // Open flowers // Mature leaf","Asclepias syriaca (common milkweed)","No","","Area search","15:58:50","10","Margin-feeding // Hole-feeding","Partly/mostly sunny","26","3 (8-12 mph or 12-19 kmh)","Light (6-10%)","95","56","","","","","","",""
"https://www.anecdata.org/posts/view/265558","265558","612652","claire_2","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",42.408962,-71.167345,"true","","","2024-06-21 15:58:14+0000","United States","Middlesex County","Massachusetts","Somerville",null,"EwA iNat records at https://tinyurl.com/4j2nxjry","Bees, Wasps, and Sawflies","/img/uploads/posts/2024-06-21/_apu_2024-06-21_1719000951_1540415486-1719000862798-jpeg-1.jpeg","Anthidium manicatum","1","13","Adult","Resting","Reviewed (AS)","Flowers or flower buds // Open flowers // Mature leaf","Asclepias syriaca (common milkweed)","No","","Area search","15:58:50","10","Margin-feeding // Hole-feeding","Partly/mostly sunny","26","3 (8-12 mph or 12-19 kmh)","Light (6-10%)","95","56","","","","","","",""
"https://www.anecdata.org/posts/view/265550","265550","612632","saundeae","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",41.555236,-72.780885,"true","","","2024-06-20 12:43:00+0000","United States","South Central Connecticut Planning Region",null,"Meriden",null,"Host plant is a Coreopsis cultivar, most likely a hybrid.","Bees, Wasps, and Sawflies","/img/uploads/posts/2024-06-21/_apu_2024-06-21_1718999527_photo-17-jpg-1.jpeg,/img/uploads/posts/2024-06-21/_apu_2024-06-21_1718999527_photo-18-jpg-1.jpeg,/img/uploads/posts/2024-06-21/_apu_2024-06-21_1718999528_photo-19-jpg-1.jpeg,/img/uploads/posts/2024-06-21/_apu_2024-06-21_1718999529_photo-20-jpg-1.jpeg","Halictus ligatus","1","9","Adult","Foraging","Reviewed (CO): Set arthropod to species / Discussed with Anna about host.","Flowers or flower buds // Open flowers // Mature leaf","Coreopsis (tickseed)","No","/img/uploads/posts/2024-06-25/_apu_2024-06-25_1719275067_photo-53-jpg-1.jpeg,/img/uploads/posts/2024-06-25/_apu_2024-06-25_1719275068_photo-54-jpg-1.jpeg,/img/uploads/posts/2024-06-25/_apu_2024-06-25_1719275070_photo-55-jpg-1.jpeg","Incidental","12:43","","","","","","","","","","","","","","",""
"https://www.anecdata.org/posts/view/265549","265549","612631","saundeae","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",41.663121,-72.630805,"true","","","2024-06-21 14:27:00+0000","United States","Capitol Planning Region",null,"Wethersfield","`06109","","Flies","/img/uploads/posts/2024-06-21/_apu_2024-06-21_1718999386_photo-16-jpg-1.jpeg","Toxomerus marginatus","1","5","Adult","Resting","Reviewed (CO)","Flowers or flower buds // Mature leaf","Melissa officinalis (common balm)","No","","Incidental","14:27","","","","","","","","","","","","","","",""
"https://www.anecdata.org/posts/view/265548","265548","612629","saundeae","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",41.705438,-72.625898,"true","","","2024-06-21 15:43:34+0000","United States","Lower Connecticut River Valley Planning Region",null,"Portland","`06480","Not certain of rudbeckia sp. Will update when it blooms :)","Beetles","/img/uploads/posts/2024-06-21/_apu_2024-06-21_1718999179_photo-12-jpg-1.jpeg,/img/uploads/posts/2024-06-21/_apu_2024-06-21_1718999181_photo-13-jpg-1.jpeg","Propylaea quatuordecimpunctata","1","4","Adult","Resting","Reviewed (CO): Agree with the arthropod sp and its length. host clarified with Anna. Note that there is a spelling mistake in the Anecdata taxon key (should be Propylea quatuordecimpunctata)","Mature leaf","Rudbeckia triloba (browneyed Susan)","No","/img/uploads/posts/2024-06-26/_apu_2024-06-26_1719414502_photo-1-jpg-1.jpeg","Incidental","14:20","","","","","","","","","","","","","","",""
"https://www.anecdata.org/posts/view/265548","265548","612630","saundeae","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",41.705438,-72.625898,"true","","","2024-06-21 15:43:34+0000","United States","Lower Connecticut River Valley Planning Region",null,"Portland","`06480","Not certain of rudbeckia sp. Will update when it blooms :)","Lacewings and Owlflies","/img/uploads/posts/2024-06-21/_apu_2024-06-21_1718999184_photo-14-jpg-1.jpeg,/img/uploads/posts/2024-06-21/_apu_2024-06-21_1718999186_photo-15-jpg-1.jpeg","Micromus posticus","1","5","Adult","Resting","Sp. ID in progress: CO: Micromus can be hard to distinguish. Also note that if it is Micromus posticus, the sp's average body length is 6-7.5 mm","Mature leaf","Rudbeckia triloba (browneyed Susan)","No","/img/uploads/posts/2024-06-26/_apu_2024-06-26_1719414502_photo-1-jpg-1.jpeg","Incidental","14:20","","","","","","","","","","","","","","",""
"https://www.anecdata.org/posts/view/265545","265545","612623","saundeae","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",41.772408,-72.643085,"true","","","2024-06-21 15:32:57+0000","United States","Capitol Planning Region",null,"Hartford",null,"","Moths and Butterflies","/img/uploads/posts/2024-06-21/_apu_2024-06-21_1718998694_photo-1-jpg-1.jpeg,/img/uploads/posts/2024-06-21/_apu_2024-06-21_1718998696_photo-2-jpg-1.jpeg,/img/uploads/posts/2024-06-21/_apu_2024-06-21_1718998698_photo-3-jpg-1.jpeg","Lepidoptera (butterflies)","1","15","Larva or caterpillar","Feeding","","Flowers or flower buds // Open flowers // Mature leaf","Achillea millefolium (bloodwort)","No","","Incidental","14:17","","","","","","","","","","","","","","",""
"https://www.anecdata.org/posts/view/265545","265545","612624","saundeae","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",41.772408,-72.643085,"true","","","2024-06-21 15:32:57+0000","United States","Capitol Planning Region",null,"Hartford",null,"","Harvestman","/img/uploads/posts/2024-06-21/_apu_2024-06-21_1718998700_photo-4-jpg-1.jpeg","Opiliones (daddy longlegs)","1","4","Adult","Resting","","Flowers or flower buds // Open flowers // Mature leaf","Achillea millefolium (bloodwort)","No","","Incidental","14:17","","","","","","","","","","","","","","",""
"https://www.anecdata.org/posts/view/265545","265545","612625","saundeae","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",41.772408,-72.643085,"true","","","2024-06-21 15:32:57+0000","United States","Capitol Planning Region",null,"Hartford",null,"","Bees, Wasps, and Sawflies","/img/uploads/posts/2024-06-21/_apu_2024-06-21_1718998701_photo-5-jpg-1.jpeg,/img/uploads/posts/2024-06-21/_apu_2024-06-21_1718998703_photo-6-jpg-1.jpeg,/img/uploads/posts/2024-06-21/_apu_2024-06-21_1718998704_photo-7-jpg-1.jpeg","Ceratina","1","7","Adult","Foraging","","Flowers or flower buds // Open flowers // Mature leaf","Achillea millefolium (bloodwort)","No","","Incidental","14:17","","","","","","","","","","","","","","",""
"https://www.anecdata.org/posts/view/265534","265534","612587","kristiandemary","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",42.299989,-71.244096,"true","","","2024-06-21 11:44:55+0000","United States","Middlesex County","Massachusetts","Cambridge",null,"Smaller milkweed beetle might be a male, larger one might be female","Bees, Wasps, and Sawflies","/img/uploads/posts/2024-06-21/_apu_2024-06-21_1718984803_1000030367-1718984736327-jpeg-1.jpeg","Apis mellifera (honey bee)","2","12","Adult","Foraging","Reviewed (CO)","Flowers or flower buds // Open flowers // Mature leaf","Asclepias syriaca (common milkweed)","No","/img/uploads/posts/2024-06-21/_apu_2024-06-21_1718984802_1000030366-1718984713131-jpeg-1.jpeg","Area search","11:45:01","","","","","","","","","","","","","","",""
