observation_url,id,row_id,username,license,license_url,lat,lng,geoprivacy,hotspot,event,observed,country,county,state,municipality,postcode,observation_notes,___Survey_method,___Time_of_survey,___Is_the_host_plant_wet_,___Host_plant_photoshoot,___Host_plant_species,___Host_plant_phenology,___Arthropod_group,___Bug_photoshoot,___Arthropod_taxon,___Quantity,___Body_length_(mm),___Developmental_stage,___Activity,___Review_(Admin_Only),___Survey_duration_(mn),__Host_folivory_type_(pick_all_that_applies),__Weather,____Temperature_(C),____Windspeed__Beaufort_Scale_,___Host_folivory_score,_____Species_ID_confidence_level_(for_set_of_records)_(%),___Humidity_(%),___Trapping_method,__Track_type,__Sign_of_activity_,___Track_photoshoot
"https://www.anecdata.org/posts/view/266449","266449","614945","bluejay2","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",42.37457,-71.111472,"true","","","2024-07-01 14:57:42+0000","United States","Middlesex","Massachusetts","Cambridge",null,"","Area search","15:00:46","Yes","/img/uploads/posts/2024-07-01/_apu_2024-07-01_1719860450_photo-180-jpg-1.jpeg","","Mature leaf","Beetles","/img/uploads/posts/2024-07-01/_apu_2024-07-01_1719860452_photo-181-jpg-1.jpeg","Popillia japonica","2","13","Adult","Mating","","","","","","","","","","","","",""
"https://www.anecdata.org/posts/view/266448","266448","614944","jamestague","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",42.312195,-71.056601,"true","","","2024-07-01 14:51:06+0000","United States","Middlesex","Massachusetts","Cambridge",null,"Observed one adult (size ~ 3mm) and 3 juveniles (size < 1mm)","Incidental","14:51:11","No","/img/uploads/posts/2024-07-01/_apu_2024-07-01_1719860125_1175384880-1719859886521-jpeg-1.jpeg","Solidago (goldenrod)","Increasing leaf size // Mature leaf","Aphids and Allies","/img/uploads/posts/2024-07-01/_apu_2024-07-01_1719860126_375916161-1719859944393-jpeg-1.jpeg","Aphididae (aphids)","4","3","Adult","Vigilant","Sp. ID in progress: AS - set host from text input ""goldenrod"", set taxon from text input ""aphid""","","","","","","","","","","","",""
"https://www.anecdata.org/posts/view/266447","266447","614943","jamestague","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",42.328272,-71.235285,"true","","","2024-07-01 14:46:10+0000","United States","Middlesex","Massachusetts","Cambridge",null,"","Incidental","14:50","No","/img/uploads/posts/2024-07-01/_apu_2024-07-01_1719859858_219708640-1719859684431-jpeg-1.jpeg","Solidago (goldenrod)","Increasing leaf size // Mature leaf","Cicadas, Leafhoppers, and Treehoppers","/img/uploads/posts/2024-07-01/_apu_2024-07-01_1719859865_415751373-1719859732445-jpeg-1.jpeg","Philaenus spumarius (meadow froghopper)","1","5","","Vigilant","Reviewed (CO): Refined to sp + Adjusted length from 3 to 5 (Philaenus spumarius adult specimen's average body length is 5-7 mm).","","","","","","","","","","","",""
"https://www.anecdata.org/posts/view/266279","266279","614631","claire_2","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",42.394216,-71.171718,"true","","","2024-06-30 21:43:09+0000","United States","Middlesex County","Massachusetts","Lexington",null,"Real Test of Trapping survey protocol / EwA iNat observations at https://tinyurl.com/muzx5nxh","","21:43:23","","","","","Cicadas, Leafhoppers, and Treehoppers","/img/uploads/posts/2024-07-01/_apu_2024-07-01_1719798812_247685370-1719798258776-jpeg-1.jpeg","Cicadellidae (cicadellids)","7","3","Adult","Other","Sp. ID in progress: AS","10","","","","","","","","Porch light","","",""
"https://www.anecdata.org/posts/view/266279","266279","614632","claire_2","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",42.394216,-71.171718,"true","","","2024-06-30 21:43:09+0000","United States","Middlesex County","Massachusetts","Lexington",null,"Real Test of Trapping survey protocol / EwA iNat observations at https://tinyurl.com/muzx5nxh","","21:43:23","","","","","Lacewings and Owlflies","/img/uploads/posts/2024-07-01/_apu_2024-07-01_1719798812_421647521-1719798335467-jpeg-1.jpeg","Micromus","1","7","Adult","Other","Sp. ID in progress: AS","10","","","","","","","","Porch light","","",""
"https://www.anecdata.org/posts/view/266279","266279","614633","claire_2","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",42.394216,-71.171718,"true","","","2024-06-30 21:43:09+0000","United States","Middlesex County","Massachusetts","Lexington",null,"Real Test of Trapping survey protocol / EwA iNat observations at https://tinyurl.com/muzx5nxh","","21:43:23","","","","","Beetles","/img/uploads/posts/2024-07-01/_apu_2024-07-01_1719798813_1765796965-1719798454830-jpeg-1.jpeg","Scolytinae","1","2","Adult","Moving","Sp. ID in progress: AS","10","","","","","","","","Porch light","","",""
"https://www.anecdata.org/posts/view/266279","266279","614634","claire_2","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",42.394216,-71.171718,"true","","","2024-06-30 21:43:09+0000","United States","Middlesex County","Massachusetts","Lexington",null,"Real Test of Trapping survey protocol / EwA iNat observations at https://tinyurl.com/muzx5nxh","","21:43:23","","","","","Beetles","/img/uploads/posts/2024-07-01/_apu_2024-07-01_1719798814_2009693058-1719798495705-jpeg-1.jpeg","Maladera formosae","2","9","Adult","Other","Reviewed (AS): AS - note that Maladera formosae is missing from Anecdata taxonomy","10","","","","","","","","Porch light","","",""
"https://www.anecdata.org/posts/view/266279","266279","614635","claire_2","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",42.394216,-71.171718,"true","","","2024-06-30 21:43:09+0000","United States","Middlesex County","Massachusetts","Lexington",null,"Real Test of Trapping survey protocol / EwA iNat observations at https://tinyurl.com/muzx5nxh","","21:43:23","","","","","Beetles","/img/uploads/posts/2024-07-01/_apu_2024-07-01_1719798815_1146394421-1719798556003-jpeg-1.jpeg","Anomala orientalis","1","8","Adult","Other","Reviewed (AS)","10","","","","","","","","Porch light","","",""
"https://www.anecdata.org/posts/view/266279","266279","614636","claire_2","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",42.394216,-71.171718,"true","","","2024-06-30 21:43:09+0000","United States","Middlesex County","Massachusetts","Lexington",null,"Real Test of Trapping survey protocol / EwA iNat observations at https://tinyurl.com/muzx5nxh","","21:43:23","","","","","Beetles","/img/uploads/posts/2024-07-01/_apu_2024-07-01_1719798815_1299858542-1719798665846-jpeg-1.jpeg","Harmonia axyridis","2","6","Adult","Other","Reviewed (AS)","10","","","","","","","","Porch light","","",""
"https://www.anecdata.org/posts/view/266279","266279","614637","claire_2","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",42.394216,-71.171718,"true","","","2024-06-30 21:43:09+0000","United States","Middlesex County","Massachusetts","Lexington",null,"Real Test of Trapping survey protocol / EwA iNat observations at https://tinyurl.com/muzx5nxh","","21:43:23","","","","","True Bugs","/img/uploads/posts/2024-07-01/_apu_2024-07-01_1719798816_1068790066-1719798739597-jpeg-1.jpeg","Heraeus plebejus","1","4","Adult","Moving","Reviewed (AS)","10","","","","","","","","Porch light","","",""
"https://www.anecdata.org/posts/view/266156","266156","614340","claire_2","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",42.468542,-71.153761,"true","","","2024-06-29 11:01:17+0000","United States","Middlesex County","Massachusetts","Woburn","`01801","","Walking","11:01:36","No","","Hypericum perforatum (common St. John's wort)","Flowers or flower buds // Open flowers // Mature leaf","Bees, Wasps, and Sawflies","/img/uploads/posts/2024-06-29/_apu_2024-06-29_66805a70b667dPXL_20240629_150003529-jpg.jpeg,/img/uploads/posts/2024-06-29/_apu_2024-06-29_66805ac50cd5bPXL_20240629_150026124-jpg.jpeg","Lasioglossum","1","5","Adult","Vigilant","Sp. ID in progress: AS","","","","","","","","","","","",""
"https://www.anecdata.org/posts/view/266145","266145","614286","kathleenshea","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",42.538833,-71.111736,"true","","","2024-06-29 00:30:14+0000","United States","Middlesex County","Massachusetts","Burlington",null,"","Area search","20:31:41","No","/img/uploads/posts/2024-06-29/_apu_2024-06-29_667f5f5af21e5pick_1719621074236_1000018275.jpg","Vitis (grape)","Mature leaf","Moths and Butterflies","/img/uploads/posts/2024-06-29/_apu_2024-06-29_667f5f62c136epick_1719621153462_1000018274.jpg,/img/uploads/posts/2024-06-29/_apu_2024-06-29_667f5f69363f4pick_1719621159029_1000018272.jpg","Alypia octomaculata (Eight-spotted Forester)","1","40","Larva or caterpillar","Resting","Reviewed (CO)","","","","","","","","","","","",""
"https://www.anecdata.org/posts/view/266144","266144","614285","kathleenshea","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",42.352416,-71.012539,"true","","","2024-06-22 15:23:34+0000","United States","Middlesex County","Massachusetts","Melrose","`02176","","Area search","11:26:01","No","/img/uploads/posts/2024-06-22/_apu_2024-06-22_6676ed1ad3a4dpick_1719069846289_1000017988.jpg","Silene vulgaris (bladder campion)","Open flowers // Fruiting","Bees, Wasps, and Sawflies","/img/uploads/posts/2024-06-22/_apu_2024-06-22_6676ed1ad3a4dpick_1719069846289_1000017988.jpg,/img/uploads/posts/2024-06-28/_apu_2024-06-28_667ebb608a8a0pick_1719069940785_1000017989.jpg","Halictidae (halictid bees)","1","10","Adult","Feeding","","","","","","","","","","","","",""
"https://www.anecdata.org/posts/view/266077","266077","614147","claire_2","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",42.392536,-71.063131,"true","","","2024-06-28 09:51:29+0000","United States","Middlesex County","Massachusetts","Winchester","`01890","","Walking","09:51:41","No","","Sassafras albidum (sassafras)","Mature leaf","Moths and Butterflies","/img/uploads/posts/2024-06-28/_apu_2024-06-28_1719582782_725586454-1719582773985-jpeg-1.jpeg,/img/uploads/posts/2024-06-28/_apu_2024-06-28_1719582786_30732136-1719582774195-jpeg-1.jpeg","","1","11","Larva or caterpillar","Feeding","Sp. ID in progress: AS","","","","","","","","","","","",""
"https://www.anecdata.org/posts/view/266073","266073","614122","claire_2","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",42.548094,-71.136072,"true","","","2024-06-28 09:34:21+0000","United States","Middlesex County","Massachusetts","Winchester","`01890","","Walking","09:34:37","No","","Clethra alnifolia (coastal sweet pepperbush)","Mature leaf","Moths and Butterflies","/img/uploads/posts/2024-06-28/_apu_2024-06-28_1719581770_675262364-1719581729692-jpeg-1.jpeg,/img/uploads/posts/2024-06-28/_apu_2024-06-28_1719581783_350235285-1719581729964-jpeg-1.jpeg","","1","4","Adult","Resting","Sp. ID in progress: AS","","","","","","","","","","","",""
"https://www.anecdata.org/posts/view/265929","265929","613763","felixflax","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",42.346531,-71.20879,"true","","","2024-06-26 11:07:52+0000","United States","Middlesex County","Massachusetts","Newton",null,"","Walking","11:07:56","No","/img/uploads/posts/2024-06-26/_apu_2024-06-26_1719414948_JPEG_20240626_110758_1278649381285265058-jpg-1.jpeg,/img/uploads/posts/2024-06-26/_apu_2024-06-26_1719415052_JPEG_20240626_110810_2941233022061674270-jpg-1.jpeg","Cornus amomum (silky dogwood)","Flowers or flower buds // Open flowers // Mature leaf","True Bugs","/img/uploads/posts/2024-06-26/_apu_2024-06-26_1719415065_JPEG_20240626_110924_1032253664151664491-jpg-1.jpeg","Mirini","1","8","Adult","Feeding","Sp. ID in progress: CO: Corrected host form Viburnum to Cornus amomum + Refined taxon unit to tribe + added stage + suspecting length is slightly overestimated.","","","","","","","","","","","",""
"https://www.anecdata.org/posts/view/265927","265927","613728","felixflax","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",42.387246,-71.213153,"true","","","2024-06-26 10:30:00+0000","United States","Middlesex County","Massachusetts","Newton",null,"","Walking","10:30:04","No","/img/uploads/posts/2024-06-26/_apu_2024-06-26_1719412393_JPEG_20240626_103006_1345394702144604196-jpg-1.jpeg","Rosa multiflora (multiflora rose)","Fruiting // Mature leaf","Spiders","/img/uploads/posts/2024-06-26/_apu_2024-06-26_1719412394_1000003165-1719412239585-jpeg-1.jpeg","Leucauge venusta (orchard orbweaver)","1","6","Adult","Moving","Reviewed (CO): Refined to species + set dev stage + decreased length from 12 to 6. That species average body length range 13 to . 3 inches (3.5 to 7.5 mm).","","","","","","","","","","","",""
"https://www.anecdata.org/posts/view/265923","265923","613686","claire_2","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",42.449132,-71.014845,"true","","","2024-06-26 08:34:50+0000","United States","Middlesex County","Massachusetts","Somerville",null,"Maybe L. pectorale / iNat record at https://www.inaturalist.org/observations/225296408","Area search","08:35:57","No","/img/uploads/posts/2024-06-26/_apu_2024-06-26_1719405546_2142405732-1719405391872-jpeg-1.jpeg,/img/uploads/posts/2024-06-26/_apu_2024-06-26_1719405547_1936883175-1719405392120-jpeg-1.jpeg","Rudbeckia hirta (black-eyed Susan)","Flowers or flower buds // Open flowers // Mature leaf","Bees, Wasps, and Sawflies","/img/uploads/posts/2024-06-26/_apu_2024-06-26_1719405552_96440942-1719405507194-jpeg-1.jpeg,/img/uploads/posts/2024-06-26/_apu_2024-06-26_667c12f9c4cf8Lasioglossum-jpeg.jpeg","Lasioglossum","1","5","Adult","Foraging","Sp. ID in progress: AS","10","Surface-feeding // Leaf mine presence","Sunny","26","4 (13-18 mph or 20-28 kmh)","Trace (1-5%)","90","55","","","",""
"https://www.anecdata.org/posts/view/265862","265862","613502","claire_2","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",42.434193,-71.173453,"true","","","2024-06-25 09:30:42+0000","United States","Middlesex County","Massachusetts","Somerville",null,"A dense square meter of the host / Might have to split the ants, they might be distinct species / iNat records at https://tinyurl.com/2s43k345","Area search","09:31:32","No","","Hydrangea quercifolia (oakleaf hydrangea)","Flowers or flower buds // Open flowers // Mature leaf","Bees, Wasps, and Sawflies","/img/uploads/posts/2024-06-25/_apu_2024-06-25_1719323373_1602608561-1719322492291-jpeg-1.jpeg","Augochlora pura","1","7","Adult","Foraging","Reviewed (AS): AS - Agreed! Marked as reviewed | CO: The length range for that species is 6-8 mm, I found that it was slightly smaller than 8mm. I think 1mm disagreement is probably okay | AS - ID looks good, but A. pura seems to generally be 8 mm based on what I can find. Thoughts?","10","Margin-feeding // Hole-feeding","Sunny","25","3 (8-12 mph or 12-19 kmh)","Trace (1-5%)","95","55","","","",""
"https://www.anecdata.org/posts/view/265862","265862","613503","claire_2","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",42.434193,-71.173453,"true","","","2024-06-25 09:30:42+0000","United States","Middlesex County","Massachusetts","Somerville",null,"A dense square meter of the host / Might have to split the ants, they might be distinct species / iNat records at https://tinyurl.com/2s43k345","Area search","09:31:32","No","","Hydrangea quercifolia (oakleaf hydrangea)","Flowers or flower buds // Open flowers // Mature leaf","Bees, Wasps, and Sawflies","/img/uploads/posts/2024-06-25/_apu_2024-06-25_1719323375_608373014-1719322655949-jpeg-1.jpeg","Bombus impatiens","2","14","Adult","Foraging","Reviewed (AS)","10","Margin-feeding // Hole-feeding","Sunny","25","3 (8-12 mph or 12-19 kmh)","Trace (1-5%)","95","55","","","",""
"https://www.anecdata.org/posts/view/265862","265862","613504","claire_2","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",42.434193,-71.173453,"true","","","2024-06-25 09:30:42+0000","United States","Middlesex County","Massachusetts","Somerville",null,"A dense square meter of the host / Might have to split the ants, they might be distinct species / iNat records at https://tinyurl.com/2s43k345","Area search","09:31:32","No","","Hydrangea quercifolia (oakleaf hydrangea)","Flowers or flower buds // Open flowers // Mature leaf","Bees, Wasps, and Sawflies","/img/uploads/posts/2024-06-25/_apu_2024-06-25_1719323376_1542277914-1719322835406-jpeg-1.jpeg","Bombus griseocollis","3","14","Adult","Foraging","Reviewed (AS)","10","Margin-feeding // Hole-feeding","Sunny","25","3 (8-12 mph or 12-19 kmh)","Trace (1-5%)","95","55","","","",""
